5243,Social auditing of environmental laws in India,340,"Aggarwal, Nomita",3-Mar-08
5244,Social auditing of environmental laws in India,340,"Aggarwal, Nomita",3-Mar-08
5245,Social auditing of environmental laws in India,340,"Aggarwal, Nomita",3-Mar-08
5246,Social auditing of environmental laws in India,340,"Aggarwal, Nomita",3-Mar-08
5247,Foreign exchange risk management,658,"Jain, Nidhi",3-Mar-08
5248,Foreign exchange risk management,658,"Jain, Nidhi",3-Mar-08
5249,Foreign exchange risk management,658,"Jain, Nidhi",3-Mar-08
5250,Foreign exchange risk management,658,"Jain, Nidhi",3-Mar-08
5251,Foreign exchange risk management,658,"Jain, Nidhi",3-Mar-08
5252,Supply chain management,658,"Dubey, Jayashree and M. L. Sai Kumar",3-Mar-08
5253,Supply chain management,658,"Dubey, Jayashree and M. L. Sai Kumar",3-Mar-08
5254,Supply chain management,658,"Dubey, Jayashree and M. L. Sai Kumar",3-Mar-08
5255,Supply chain management,658,"Dubey, Jayashree and M. L. Sai Kumar",3-Mar-08
5256,Supply chain management,658,"Dubey, Jayashree and M. L. Sai Kumar",3-Mar-08
5257,Retail mangement: principles and practices,658,"Sudarshan, R., S. Ravi Prakash and M. S. Sarma",3-Mar-08
5258,Retail mangement: principles and practices,658,"Sudarshan, R., S. Ravi Prakash and M. S. Sarma",3-Mar-08
5259,Retail mangement: principles and practices,658,"Sudarshan, R., S. Ravi Prakash and M. S. Sarma",3-Mar-08
5260,Retail mangement: principles and practices,658,"Sudarshan, R., S. Ravi Prakash and M. S. Sarma",3-Mar-08
5261,Retail mangement: principles and practices,658,"Sudarshan, R., S. Ravi Prakash and M. S. Sarma",3-Mar-08
5262,Media imperialism,302.2,"Gandhi, Sushma",4-Mar-08
5263,Media imperialism,302.2,"Gandhi, Sushma",4-Mar-08
5264,Media imperialism,302.2,"Gandhi, Sushma",4-Mar-08
5265,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",28-Mar-06
5266,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5267,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5268,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5269,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5270,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5271,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5272,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5273,The Open frame reader: unreeling the documentary film,302.23,"Mehrotra, Rajiv (ed.)",4-Mar-08
5274,Management information systems,658.4038,"Arora, Ashok and Akshaya Bhatia",7-Mar-08
5275,Management information systems,658.4038,"Arora, Ashok and Akshaya Bhatia",7-Mar-08
5276,Management information systems,658.4038,"Arora, Ashok and Akshaya Bhatia",7-Mar-08
5277,Management information systems,658.4038,"Arora, Ashok and Akshaya Bhatia",7-Mar-08
5278,Management information systems,658.4038,"Arora, Ashok and Akshaya Bhatia",7-Mar-08
5279,Environmental management,658.11,"Uberoi, N. K.",7-Mar-08
5280,Environmental management,658.11,"Uberoi, N. K.",7-Mar-08
5281,Environmental management,658.11,"Uberoi, N. K.",7-Mar-08
5282,Environmental management,658.11,"Uberoi, N. K.",7-Mar-08
5283,Environmental management,658.11,"Uberoi, N. K.",7-Mar-08
5284,Dynamics of entrepreneurial development and management,338.04,"Desai, Vasant",7-Mar-08
5285,Dynamics of entrepreneurial development and management,338.04,"Desai, Vasant",7-Mar-08
5286,Dynamics of entrepreneurial development and management,338.04,"Desai, Vasant",7-Mar-08
5287,Dynamics of entrepreneurial development and management,338.04,"Desai, Vasant",7-Mar-08
5288,Dynamics of entrepreneurial development and management,338.04,"Desai, Vasant",7-Mar-08
5289,Human resource management: text and cases,658.3112,"Khanka, S. S.",7-Mar-08
5290,Human resource management: text and cases,658.3112,"Khanka, S. S.",7-Mar-08
5291,Human resource management: text and cases,658.3112,"Khanka, S. S.",7-Mar-08
5292,Human resource management: text and cases,658.3112,"Khanka, S. S.",7-Mar-08
5293,Human resource management: text and cases,658.3112,"Khanka, S. S.",7-Mar-08
5294,Investment management: security analysis and portfolio management,650 G,"Bhalla, V. K.",7-Mar-08
5295,Investment management: security analysis and portfolio management,650 G,"Bhalla, V. K.",7-Mar-08
5296,Investment management: security analysis and portfolio management,650 G,"Bhalla, V. K.",7-Mar-08
5297,"Money, banking, international trade and public finance",650 G,"Seth, M. L.",7-Mar-08
5298,Investment management: security analysis and portfolio management,650 G,"Bhalla, V. K.",7-Mar-08
5299,Environmental impact assessment,658.11,"Canter, Larry W.",7-Mar-08
5300,Environmental impact assessment,658.11,"Canter, Larry W.",7-Mar-08
5301,Environmental impact assessment,658.11,"Canter, Larry W.",7-Mar-08
5302,Environmental impact assessment,658.11,"Canter, Larry W.",7-Mar-08
5303,Environmental impact assessment,658.11,"Canter, Larry W.",7-Mar-08
5304,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
5305,Mathematics for business studies,510 B,"Thukral, J. K.",12-Feb-08
5306,Mathematics for business studies,510 B,"Thukral, J. K.",7-Mar-08
5307,Mathematics for business studies,510 B,"Thukral, J. K.",7-Mar-08
5308,Financial accounting,657.48,"Monga, J. R.",18-Jan-05
5309,Organisation theory and behaviour,302.35,"Singh, B. P. and T. N. Chhabra",7-Mar-08
5310,Business organisation and management,658.45,"Singh, B. P. and T. N. Chhabra",7-Mar-08
5311,Organisation theory and behaviour,302.35,"Singh, B. P. and T. N. Chhabra",7-Mar-08
5312,Organisation theory and behaviour,302.35,"Singh, B. P. and T. N. Chhabra",7-Mar-08
5313,Organisation theory and behaviour,302.35,"Singh, B. P. and T. N. Chhabra",7-Mar-08
5314,International business: environment and management,350 G,"Bhalla, V. K. and S. Shiva Ramu",7-Mar-08
5315,International business: environment and management,350 G,"Bhalla, V. K. and S. Shiva Ramu",7-Mar-08
5316,International business: environment and management,350 G,"Bhalla, V. K. and S. Shiva Ramu",7-Mar-08
5317,International business: environment and management,350 G,"Bhalla, V. K. and S. Shiva Ramu",7-Mar-08
5318,International business: environment and management,350 G,"Bhalla, V. K. and S. Shiva Ramu",7-Mar-08
5319,Business policy and strategic management: text and cases- an indian perspective,658.4012,"Gupta, S. L. and Suri, R. K.",7-Mar-08
5320,Business policy and strategic management: text and cases- an indian perspective,658.4012,"Gupta, S. L. and Suri, R. K.",7-Mar-08
5321,Business policy and strategic management: text and cases- an indian perspective,658.4012,"Gupta, S. L. and Suri, R. K.",7-Mar-08
5322,Business policy and strategic management: text and cases- an indian perspective,658.4012,"Gupta, S. L. and Suri, R. K.",7-Mar-08
5323,Business policy and strategic management: text and cases- an indian perspective,658.4012,"Gupta, S. L. and Suri, R. K.",7-Mar-08
5324,Environment and pollution: an ecological approach,658.11,"Ambasht, R. S. and Ambasht, P. K.",7-Mar-08
5325,Environment and pollution: an ecological approach,658.11,"Ambasht, R. S. and Ambasht, P. K.",7-Mar-08
5326,Environment and pollution: an ecological approach,658.11,"Ambasht, R. S. and Ambasht, P. K.",7-Mar-08
5327,Environment and pollution: an ecological approach,658.11,"Ambasht, R. S. and Ambasht, P. K.",7-Mar-08
5328,Environment and pollution: an ecological approach,658.11,"Ambasht, R. S. and Ambasht, P. K.",7-Mar-08
5329,Values and ethics in management,658,"Kaur, Tripat",7-Mar-08
5330,Values and ethics in management,658,"Kaur, Tripat",7-Mar-08
5331,Values and ethics in management,658,"Kaur, Tripat",7-Mar-08
5332,Values and ethics in management,658,"Kaur, Tripat",7-Mar-08
5333,Values and ethics in management,658,"Kaur, Tripat",7-Mar-08
5334,Managerial economics,330 M,"Petersen, H. Craig, W Chris Lewis & Sudhir K Jain",7-Mar-08
5335,Managerial economics,330 M,"Petersen, H. Craig, W Chris Lewis & Sudhir K Jain",7-Mar-08
5336,Managerial economics,330 M,"Petersen, H. Craig, W Chris Lewis & Sudhir K Jain",7-Mar-08
5337,Managerial economics,330 M,"Petersen, H. Craig, W Chris Lewis & Sudhir K Jain",7-Mar-08
5338,Managerial economics,330 M,"Petersen, H. Craig, W Chris Lewis & Sudhir K Jain",7-Mar-08
5339,Life and health insurance,368,"Black, Kanneth and Harold D. Skipper",7-Mar-08
5340,Life and health insurance,368,"Black, Kanneth and Harold D. Skipper",7-Mar-08
5341,Life and health insurance,368,"Black, Kanneth and Harold D. Skipper",7-Mar-08
5342,Life and health insurance,368,"Black, Kanneth and Harold D. Skipper",7-Mar-08
5343,Life and health insurance,368,"Black, Kanneth and Harold D. Skipper",7-Mar-08
5344,Introduction to risk management and insurance,368,"Dorfman, Mark S.",7-Mar-08
5345,Introduction to risk management and insurance,368,"Dorfman, Mark S.",7-Mar-08
5346,Introduction to risk management and insurance,368,"Dorfman, Mark S.",7-Mar-08
5347,Introduction to risk management and insurance,368,"Dorfman, Mark S.",7-Mar-08
5348,Introduction to risk management and insurance,368,"Dorfman, Mark S.",7-Mar-08
5349,Principles of risk management and insurance,368,"Rejda, George E.",7-Mar-08
5350,Principles of risk management and insurance,368,"Rejda, George E.",7-Mar-08
5351,Principles of risk management and insurance,368,"Rejda, George E.",7-Mar-08
5352,Principles of risk management and insurance,368,"Rejda, George E.",7-Mar-08
5353,Principles of risk management and insurance,368,"Rejda, George E.",7-Mar-08
5354,Knowledge management,658,"Debowski, Shelda",7-Mar-08
5355,Knowledge management,658,"Debowski, Shelda",7-Mar-08
5356,Knowledge management,658,"Debowski, Shelda",7-Mar-08
5357,Knowledge management,658,"Debowski, Shelda",7-Mar-08
5358,Knowledge management,658,"Debowski, Shelda",7-Mar-08
5359,Cost accounting: theory and problems,657.42,"Maheshwari, S. N.and S. N. Mittal",29-Jan-08
5360,Cost accounting: theory and problems,657.42,"Maheshwari, S. N.and S. N. Mittal",29-Jan-08
5361,State of India's environment: rich lands poor people,658.11,Centre for Science & Environment,13-Mar-08
5362,State of India's environment: rich lands poor people,658.11,Centre for Science & Environment,13-Mar-08
5363,Research methodology: methods and techniques,1.42,"Kothari, C. R.",13-Mar-08
5364,Research methodology: methods and techniques,1.42,"Kothari, C. R.",13-Mar-08
5365,Research methodology: methods and techniques,1.42,"Kothari, C. R.",13-Mar-08
5366,Research methodology: methods and techniques,1.42,"Kothari, C. R.",13-Mar-08
5367,Research methodology: methods and techniques,1.42,"Kothari, C. R.",13-Mar-08
5368,Cost and management accounting,657.42,"Kishore, Ravi M.",13-Mar-08
5369,Cost and management accounting,657.42,"Kishore, Ravi M.",13-Mar-08
5370,Cost and management accounting (weed Out),657.42,"Kishore, Ravi M.",13-Mar-08
5371,Cost and management accounting (weed Out),657.42,"Kishore, Ravi M.",13-Mar-08
5372,Management Accounting and Financial Control,658.1511,"Maheshwari, S. N.",1-Apr-08
5373,Students' guide to accounting standards: also incorporating AS/IFRS/IAS and US GAAP comparison,657,"Rawat, D. S.",13-Mar-08
5374,Students' guide to accounting standards: also incorporating AS/IFRS/IAS and US GAAP comparison,657,"Rawat, D. S.",13-Mar-08
5375,Students' guide to accounting standards: also incorporating AS/IFRS/IAS and US GAAP comparison,657,"Rawat, D. S.",13-Mar-08
5376,Students' guide to accounting standards: also incorporating AS/IFRS/IAS and US GAAP comparison,657,"Rawat, D. S.",13-Mar-08
5377,Students' guide to accounting standards: also incorporating AS/IFRS/IAS and US GAAP comparison,657,"Rawat, D. S.",13-Mar-08
5378,Auditing: principles and practice,657,"Sharma, S. D. and A. K. Majumdar",13-Mar-08
5379,Auditing: principles and practice,657,"Sharma, S. D. and A. K. Majumdar",13-Mar-08
5380,Auditing: principles and practice,657,"Sharma, S. D. and A. K. Majumdar",13-Mar-08
5381,Auditing: principles and practice,657,"Sharma, S. D. and A. K. Majumdar",13-Mar-08
5382,Auditing: principles and practice,657,"Sharma, S. D. and A. K. Majumdar",13-Mar-08
5383,Production and operations management,658.5036,"Panneerselvam, R.",13-Mar-08
5384,Production and operations management,658.5036,"Panneerselvam, R.",13-Mar-08
5385,Production and operations management,658.5036,"Panneerselvam, R.",13-Mar-08
5386,Production and operations management,658.5036,"Panneerselvam, R.",13-Mar-08
5387,Production and operations management,658.5036,"Panneerselvam, R.",13-Mar-08
5388,Financial management: comprehensive text book for MBA/M.Com/CA Final/ CS final/ICWA final,658.15,"Kishore, Ravi M.",13-Mar-08
5389,Financial management: comprehensive text book for MBA/M.Com/CA Final/ CS final/ICWA final,658.15,"Kishore, Ravi M.",13-Mar-08
5390,Financial management: comprehensive text book for MBA/M.Com/CA Final/ CS final/ICWA final,658.15,"Kishore, Ravi M.",13-Mar-08
5391,Financial management: comprehensive text book for MBA/M.Com/CA Final/ CS final/ICWA final,658.15,"Kishore, Ravi M.",13-Mar-08
5392,Financial management: comprehensive text book for MBA/M.Com/CA Final/ CS final/ICWA final,658.15,"Kishore, Ravi M.",13-Mar-08
5393,Basics of banking: know your banking-I,658.15,Indian Institute of Banking & Finance,13-Mar-08
5394,Basics of banking: know your banking-I,658.15,Indian Institute of Banking & Finance,13-Mar-08
5395,Basics of banking: know your banking-I,658.15,Indian Institute of Banking & Finance,13-Mar-08
5396,Basics of banking: know your banking-I,658.15,Indian Institute of Banking & Finance,13-Mar-08
5397,Basics of banking: know your banking-I,658.15,Indian Institute of Banking & Finance,13-Mar-08
5398,Credit cards: know your banking-II,658.15,ndian Institute of Banking & Finance,13-Mar-08
5399,Credit cards: know your banking-II,658.15,ndian Institute of Banking & Finance,13-Mar-08
5400,Credit cards: know your banking-II,658.15,ndian Institute of Banking & Finance,13-Mar-08
5401,Insurance products: including pension products,368,Indian Institute of Banking & Finance,13-Mar-08
5402,Insurance products: including pension products,368,Indian Institute of Banking & Finance,13-Mar-08
5403,Insurance products: including pension products,368,Indian Institute of Banking & Finance,13-Mar-08
5404,Securities markets and products,368,Indian Institute of Banking & Finance,13-Mar-08
5405,Securities markets and products,368,Indian Institute of Banking & Finance,13-Mar-08
5406,Securities markets and products,368,Indian Institute of Banking & Finance,13-Mar-08
5407,Banking: products and services,658.15,Indian Institute of Banking & Finance,13-Mar-08
5408,Banking: products and services,658.15,Indian Institute of Banking & Finance,13-Mar-08
5409,Banking: products and services,658.15,Indian Institute of Banking & Finance,13-Mar-08
5410,SEBI Manual,336.24,Taxman,17-Mar-08
5411,SEBI Manual,336.24,Taxman,17-Mar-08
5412,Mutual Funds : Products and Services,658.15,Taxman,17-Mar-08
5413,Mutual Funds : Products and Services,658.15,Taxman,17-Mar-08
5414,Mutual Funds : Products and Services,658.15,Taxman,17-Mar-08
5415,World trade organisation: International Trade Joint Venture & Foreign collaborations,650 G,ICSI,17-Mar-08
5416,World trade organisation: International Trade Joint Venture & Foreign collaborations,650 G,ICSI,17-Mar-08
5417,World trade organisation: International Trade Joint Venture & Foreign collaborations,650 G,ICSI,17-Mar-08
5418,Network security essentials: applications and standards,5.4476,"Stallings, William",26-Mar-08
5419,Network security essentials: applications and standards,5.4476,"Stallings, William",26-Mar-08
5420,Network security essentials: applications and standards,5.4476,"Stallings, William",26-Mar-08
5421,Network security essentials: applications and standards,5.4476,"Stallings, William",26-Mar-08
5422,Network security essentials: applications and standards,5.4476,"Stallings, William",26-Mar-08
5423,Cryptography and network security: principles and practices,5.4476,"Stallings, William",26-Mar-08
5424,Cryptography and network security: principles and practices,5.4476,"Stallings, William",26-Mar-08
5425,Cryptography and network security: principles and practices,5.4476,"Stallings, William",26-Mar-08
5426,Cryptography and network security: principles and practices,5.4476,"Stallings, William",26-Mar-08
5427,Cryptography and network security: principles and practices,5.4476,"Stallings, William",26-Mar-08
5428,Electronic commerce 2004:a managerial perspective,381.142,"Turban, Efraim, David King, Jae Lee and D Viehland",26-Mar-08
5429,Microsoft .NET framework: professional projects,5.13,"Chakraborti, Angshuman, R J Sandhu and U Kranti",26-Mar-08
5430,Microsoft .NET framework: professional projects,5.13,"Chakraborti, Angshuman, R J Sandhu and U Kranti",26-Mar-08
5431,Red hat linux: administrator's guide,5.15,"Cox, Kerry",26-Mar-08
5432,Red hat linux: administrator's guide,5.15,"Cox, Kerry",26-Mar-08
5433,Red hat linux: administrator's guide,5.15,"Cox, Kerry",26-Mar-08
5434,Red hat linux: administrator's guide,5.15,"Cox, Kerry",26-Mar-08
5435,Red hat linux: administrator's guide,5.15,"Cox, Kerry",26-Mar-08
5436,Beginning VB .NET 2003,5.13,"Willis, Thearon, Jonathan Crossland and R Blair",26-Mar-08
5437,Beginning VB .NET 2003,5.13,"Willis, Thearon, Jonathan Crossland and R Blair",26-Mar-08
5438,Beginning VB .NET 2003,5.13,"Willis, Thearon, Jonathan Crossland and R Blair",26-Mar-08
5439,Beginning VB .NET 2003,5.13,"Willis, Thearon, Jonathan Crossland and R Blair",26-Mar-08
5440,Beginning VB .NET 2003,5.13,"Willis, Thearon, Jonathan Crossland and R Blair",26-Mar-08
5441,Building the data warehouse,4,"Inmon, W. H.",26-Mar-08
5442,Building the data warehouse,4,"Inmon, W. H.",26-Mar-08
5443,Building the data warehouse,4,"Inmon, W. H.",26-Mar-08
5444,Building the data warehouse,4,"Inmon, W. H.",26-Mar-08
5445,Building the data warehouse,4,"Inmon, W. H.",26-Mar-08
5446,Mathematical elements for computer graphics,510,"Rogers, David F. and J. Alan Adams",27-Mar-08
5447,Mathematical elements for computer graphics,510,"Rogers, David F. and J. Alan Adams",27-Mar-08
5448,Mathematical elements for computer graphics,510,"Rogers, David F. and J. Alan Adams",27-Mar-08
